amount,location,device,time,is_fraud
95.33,Toronto,Unknown,5,0
100.99,Mumbai,Tablet,4,0
23.28,Sydney,Unknown,5,0
51.65,Toronto,Unknown,0,0
10.19,Dubai,Desktop,21,0
28.24,Toronto,Unknown,8,0
57.58,Toronto,Tablet,6,0
24.94,Toronto,Tablet,7,0
8.88,Toronto,Mobile,6,0
94.61,New York,Tablet,15,0
31.7,New York,Desktop,12,0
24.96,London,Tablet,16,0
1537.43,New York,Tablet,4,1
26.18,Dubai,Tablet,14,0
103.05,Dubai,Unknown,0,0
47.79,Sydney,Desktop,5,0
30.88,Toronto,Tablet,16,0
148.46,New York,Tablet,5,0
48.03,Dubai,Mobile,10,0
61.76,Sydney,Desktop,10,0
20.31,Dubai,Desktop,11,0
115.98,Toronto,Tablet,16,0
36.42,Dubai,Mobile,22,0
65.78,New York,Mobile,21,0
1148.34,Paris,Desktop,4,1
54.98,Tokyo,Mobile,6,0
56.21,New York,Unknown,22,0
25.82,Toronto,Tablet,22,0
38.42,Tokyo,Tablet,2,0
87.45,New York,Unknown,14,0
112.29,Paris,Desktop,21,0
41.77,Sydney,Mobile,16,0
28.15,Mumbai,Tablet,6,0
51.77,New York,Desktop,21,0
40.47,Sydney,Tablet,16,0
19.37,London,Desktop,4,0
5.51,Mumbai,Desktop,7,0
52.87,New York,Tablet,17,0
22.1,Sydney,Mobile,2,0
272.99,New York,Desktop,23,0
3.72,Tokyo,Mobile,22,0
52.61,Tokyo,Mobile,22,0
34.59,Mumbai,Unknown,15,0
107.68,Toronto,Mobile,10,0
122.65,Paris,Tablet,18,1
29.49,Dubai,Tablet,15,0
54.22,Mumbai,Desktop,13,0
10.22,London,Tablet,4,0
18.78,Mumbai,Mobile,17,0
52.13,Tokyo,Tablet,16,0
21.34,Toronto,Tablet,10,0
139.21,Paris,Tablet,7,0
18.96,Tokyo,Mobile,5,0
34.68,New York,Mobile,8,0
35.81,Mumbai,Desktop,6,0
329.27,Dubai,Tablet,7,0
15.41,London,Unknown,8,0
43.83,Dubai,Mobile,14,0
22.25,Mumbai,Unknown,8,0
67.27,London,Unknown,6,0
9.72,Tokyo,Tablet,8,0
12.29,London,Desktop,6,0
92.06,Sydney,Desktop,10,0
59.94,London,Desktop,23,0
42.07,Dubai,Tablet,10,0
20.71,Dubai,Desktop,13,0
36.81,Toronto,Mobile,22,0
84.05,Mumbai,Unknown,3,0
19.97,Tokyo,Mobile,22,0
83.91,Mumbai,Desktop,0,0
21.94,Dubai,Desktop,10,0
12.9,Sydney,Mobile,3,0
27.13,Mumbai,Desktop,17,0
18.86,Tokyo,Tablet,8,0
131.46,Toronto,Tablet,3,0
6.34,New York,Desktop,12,0
76.32,Mumbai,Desktop,2,1
2201.42,Paris,Unknown,16,1
27.36,Dubai,Tablet,7,0
67.01,Mumbai,Mobile,13,0
224.92,Toronto,Unknown,2,1
3.91,Sydney,Tablet,11,0
7.79,Paris,Desktop,1,0
521.86,Paris,Unknown,4,1
92.56,London,Tablet,9,0
23.08,New York,Unknown,7,0
77.58,Sydney,Mobile,5,0
39.27,Sydney,Desktop,19,0
174.06,Toronto,Unknown,21,0
72.13,Paris,Mobile,15,0
7.34,Dubai,Desktop,0,0
13.15,Paris,Mobile,17,0
8.86,Sydney,Mobile,1,0
168.05,New York,Desktop,21,0
155.21,Tokyo,Tablet,2,1
26.7,Sydney,Tablet,18,0
12.36,Tokyo,Desktop,14,0
38.71,Toronto,Tablet,0,0
102.18,Mumbai,Tablet,7,0
31.97,New York,Desktop,16,0
74.39,Paris,Tablet,11,0
83.95,Tokyo,Unknown,8,1
36.55,Mumbai,Tablet,16,0
17.73,Mumbai,Unknown,23,0
24.84,New York,Unknown,0,0
51.51,Toronto,Tablet,14,0
3.33,New York,Tablet,6,0
203.07,Paris,Unknown,9,0
65.36,Paris,Unknown,6,0
35.91,Paris,Desktop,2,0
75.02,Toronto,Desktop,1,0
136.79,New York,Desktop,14,0
24.5,Mumbai,Unknown,8,0
10.22,Sydney,Tablet,12,0
53.37,Tokyo,Desktop,15,0
39.36,Tokyo,Mobile,23,0
43.52,Tokyo,Unknown,20,0
339.08,Paris,Unknown,3,0
24.21,Mumbai,Desktop,15,0
54.72,Sydney,Mobile,8,0
21.81,Paris,Mobile,5,0
12.44,Toronto,Tablet,13,0
209.98,Sydney,Desktop,0,0
9.99,Sydney,Mobile,23,0
33.74,Mumbai,Desktop,6,0
115.7,New York,Unknown,11,0
37.09,Mumbai,Tablet,15,0
312.23,Toronto,Unknown,2,1
43.98,Tokyo,Unknown,15,0
85.45,Toronto,Tablet,14,1
7.27,Paris,Tablet,19,0
60.03,Paris,Unknown,6,1
90.11,Paris,Tablet,6,0
65.91,Toronto,Mobile,0,0
32.87,Tokyo,Unknown,3,0
20.59,Mumbai,Mobile,7,0
6.91,New York,Mobile,4,0
124.73,Mumbai,Tablet,11,1
10.33,Sydney,Tablet,12,0
105.19,Dubai,Unknown,11,0
2.22,London,Mobile,12,0
11.77,Tokyo,Mobile,5,0
66.49,New York,Desktop,9,0
19.53,Tokyo,Tablet,8,0
31.98,Tokyo,Mobile,14,0
30.21,Toronto,Unknown,15,0
12.54,Mumbai,Unknown,15,0
436.53,Paris,Mobile,18,0
13.31,Toronto,Mobile,2,0
13.65,New York,Mobile,20,0
88.27,New York,Mobile,19,0
452.01,Mumbai,Unknown,21,1
39.06,Dubai,Desktop,17,0
47.71,Tokyo,Desktop,8,0
73.61,Sydney,Tablet,10,0
43.14,Mumbai,Unknown,8,0
10.31,Toronto,Tablet,15,0
4.79,Sydney,Desktop,4,0
18.92,London,Desktop,13,0
26.82,Paris,Desktop,18,0
9.45,Dubai,Unknown,15,0
18.67,Sydney,Unknown,22,0
557.88,Dubai,Unknown,0,1
35.52,Mumbai,Mobile,0,0
62.27,Mumbai,Tablet,20,0
74.24,Dubai,Unknown,7,0
81.22,London,Tablet,12,0
470.09,Sydney,Tablet,3,1
21.57,Sydney,Tablet,22,0
16.81,Tokyo,Mobile,21,0
4.54,Mumbai,Desktop,19,0
36.94,Tokyo,Mobile,16,0
33.25,Paris,Desktop,23,0
1212.12,Sydney,Unknown,19,1
44.45,Tokyo,Mobile,5,0
201.22,Paris,Unknown,21,0
433.44,Toronto,Unknown,0,1
227.03,New York,Desktop,14,0
57.04,Toronto,Mobile,1,0
30.57,Tokyo,Mobile,14,0
40.17,Dubai,Unknown,5,0
8.76,Mumbai,Unknown,11,0
5.29,Toronto,Mobile,12,0
31.37,Dubai,Desktop,6,0
321.5,Sydney,Tablet,14,0
6.54,Toronto,Unknown,15,0
2.65,Dubai,Unknown,19,0
37.7,Paris,Tablet,7,0
113.66,Tokyo,Unknown,23,0
22.45,Sydney,Tablet,12,0
108.12,New York,Unknown,2,1
15.31,Tokyo,Mobile,15,0
316.92,Tokyo,Unknown,0,0
107.22,Sydney,Tablet,13,0
10.74,London,Unknown,2,0
16.88,Tokyo,Tablet,11,0
28.17,New York,Tablet,20,0
16.01,Toronto,Unknown,20,0
5.5,Tokyo,Tablet,3,0
17.46,London,Desktop,8,0
62.62,Sydney,Tablet,7,0
25.02,London,Tablet,2,0
315.41,Mumbai,Mobile,18,0
55.43,Tokyo,Unknown,19,1
15.15,Toronto,Tablet,19,0
73.22,Toronto,Mobile,5,0
25.04,Dubai,Tablet,5,0
12.06,New York,Tablet,9,0
44.3,Tokyo,Mobile,9,0
61.58,Tokyo,Tablet,12,0
25.5,Paris,Desktop,14,0
71.61,Tokyo,Unknown,9,0
57.13,Sydney,Mobile,13,0
21.8,Toronto,Desktop,9,0
120.34,Tokyo,Tablet,16,0
9.41,Sydney,Tablet,9,0
102.17,Mumbai,Unknown,3,0
266.67,Tokyo,Mobile,12,0
57.19,Mumbai,Desktop,15,0
34.92,Paris,Mobile,2,0
23.74,Mumbai,Desktop,8,0
46.71,Tokyo,Tablet,4,0
27.7,Mumbai,Desktop,18,0
1307.35,Toronto,Desktop,2,1
34.44,Dubai,Desktop,13,0
56.69,Tokyo,Desktop,20,0
76.46,Sydney,Unknown,3,1
46.65,Sydney,Tablet,0,0
11.72,Tokyo,Tablet,16,0
214.73,Paris,Unknown,3,1
99.28,New York,Unknown,11,0
164.07,Mumbai,Tablet,1,0
24.32,Toronto,Desktop,8,0
30.71,Tokyo,Mobile,9,0
26.04,Sydney,Mobile,10,0
50.95,Tokyo,Unknown,10,0
53.6,Tokyo,Desktop,17,0
17.63,New York,Desktop,18,0
96.6,Sydney,Unknown,16,0
67.47,Dubai,Mobile,9,0
20.87,Toronto,Unknown,18,0
6.87,Toronto,Unknown,20,0
26.47,Mumbai,Mobile,7,0
59.75,Sydney,Desktop,10,0
19.41,Dubai,Tablet,21,0
44.12,Mumbai,Unknown,14,0
61.03,Dubai,Desktop,4,1
36.37,Dubai,Desktop,14,0
41.65,Tokyo,Desktop,22,0
32.63,Paris,Tablet,17,0
20.23,Toronto,Tablet,5,0
3.65,Paris,Tablet,19,0
20.27,Tokyo,Tablet,15,0
73.43,Mumbai,Desktop,22,0
76.82,Dubai,Tablet,10,0
14.31,London,Desktop,14,0
25.24,London,Mobile,1,0
57.51,Dubai,Tablet,2,0
68.09,New York,Desktop,10,0
29.58,Paris,Unknown,13,0
8.96,London,Mobile,2,0
116.38,Paris,Mobile,3,0
37.91,Tokyo,Tablet,9,0
23.2,Dubai,Desktop,22,0
63.09,Tokyo,Desktop,19,1
57.69,Dubai,Mobile,10,0
34.23,New York,Mobile,16,0
4.83,Dubai,Unknown,3,0
91.37,Paris,Desktop,22,1
14.74,Toronto,Mobile,16,0
204.9,Tokyo,Tablet,2,0
37.75,Dubai,Mobile,21,0
6.24,London,Unknown,13,0
1237.21,Tokyo,Unknown,3,1
91.88,Dubai,Mobile,14,0
14.86,London,Mobile,21,0
165.17,Sydney,Tablet,18,0
19.93,Tokyo,Unknown,13,0
29.08,New York,Tablet,22,0
83.1,New York,Desktop,20,0
69.06,Toronto,Tablet,7,0
17.7,Mumbai,Unknown,18,0
58.31,Sydney,Unknown,7,0
25.98,Mumbai,Mobile,8,0
39.85,Mumbai,Mobile,7,0
34.09,Sydney,Mobile,2,0
293.47,Tokyo,Unknown,2,1
29.77,Mumbai,Mobile,17,0
51.88,Mumbai,Unknown,0,0
77.52,Tokyo,Unknown,2,1
352.57,Dubai,Tablet,0,1
40.67,Tokyo,Mobile,4,0
20.7,New York,Mobile,19,0
13.36,Tokyo,Mobile,12,0
12.02,Tokyo,Unknown,5,0
146.78,Toronto,Mobile,6,0
167.89,Paris,Desktop,20,0
120.52,Sydney,Unknown,0,1
24.01,London,Desktop,5,0
136.33,Toronto,Mobile,22,0
107.94,Toronto,Unknown,12,0
60.04,London,Tablet,15,0
30.66,Paris,Mobile,1,0
25.43,London,Unknown,9,0
12.95,Dubai,Tablet,4,0
82.69,Dubai,Mobile,1,0
17.25,Paris,Unknown,22,0
77.11,London,Desktop,7,0
34.32,Sydney,Desktop,1,0
74.19,London,Mobile,12,0
90.17,Paris,Tablet,7,0
22.2,Toronto,Tablet,10,0
12.69,Mumbai,Desktop,7,0
29.04,New York,Tablet,19,0
493.19,New York,Unknown,8,1
54.85,Paris,Tablet,18,0
159.19,Tokyo,Mobile,23,1
24.39,London,Unknown,5,0
53.26,Dubai,Desktop,7,1
84.43,Paris,Unknown,3,0
37.59,Paris,Mobile,23,0
40.9,Toronto,Desktop,15,0
5.26,Mumbai,Mobile,6,0
475.46,Mumbai,Tablet,19,0
21.84,Sydney,Mobile,22,0
1368.51,Dubai,Unknown,3,1
34.64,Toronto,Unknown,8,0
110.13,Sydney,Tablet,4,0
13.87,Dubai,Mobile,5,0
26.04,Paris,Mobile,19,0
1181.17,Toronto,Unknown,18,1
399.61,Dubai,Mobile,5,0
8.08,Paris,Mobile,5,0
20.8,Dubai,Desktop,13,0
664.18,Mumbai,Unknown,9,1
32.1,Paris,Desktop,12,0
607.1,Paris,Desktop,2,1
705.01,New York,Desktop,2,1
1686.97,London,Unknown,0,1
590.27,Tokyo,Unknown,14,1
2.47,New York,Unknown,14,0
14.41,Tokyo,Mobile,11,0
150.24,Sydney,Desktop,19,0
36.03,Toronto,Unknown,5,0
238.76,New York,Mobile,4,0
934.82,Dubai,Tablet,3,1
30.79,Paris,Mobile,17,0
108.38,Sydney,Unknown,15,1
26.7,New York,Unknown,20,0
82.06,Sydney,Mobile,7,0
64.86,London,Unknown,12,1
12.8,Toronto,Mobile,20,0
8.92,Toronto,Tablet,15,0
4.77,Dubai,Unknown,9,0
626.41,Tokyo,Tablet,17,0
32.56,London,Mobile,0,0
8.45,London,Unknown,10,0
230.81,Paris,Unknown,9,1
15.59,Mumbai,Desktop,14,0
29.2,Toronto,Tablet,17,0
222.48,Dubai,Desktop,8,0
21.31,Tokyo,Unknown,8,0
42.41,Dubai,Mobile,19,0
86.57,New York,Desktop,3,0
143.91,Toronto,Mobile,12,1
7.79,Sydney,Unknown,23,0
36.87,Toronto,Desktop,2,0
21.36,New York,Unknown,1,0
47.6,Mumbai,Tablet,9,0
4.12,Toronto,Mobile,10,0
51.13,Sydney,Mobile,22,0
3.85,Tokyo,Desktop,16,0
54.74,Paris,Desktop,2,1
12.95,Dubai,Mobile,0,0
29.29,London,Desktop,11,0
70.53,New York,Desktop,22,0
35.07,Sydney,Tablet,10,0
27.01,Dubai,Mobile,2,0
9.64,Sydney,Unknown,21,0
18.2,Toronto,Tablet,15,0
24.14,New York,Desktop,7,0
17.3,London,Tablet,15,0
77.47,Tokyo,Desktop,12,0
45.87,Tokyo,Tablet,19,0
37.66,Dubai,Desktop,4,0
2.76,New York,Tablet,2,0
54.31,Dubai,Unknown,15,0
58.42,Paris,Unknown,2,1
35.1,Tokyo,Desktop,10,0
60.81,London,Mobile,19,0
16.16,Mumbai,Mobile,2,0
14.99,Tokyo,Unknown,22,0
5.04,Toronto,Desktop,1,0
53.17,Tokyo,Unknown,20,0
17.2,Toronto,Unknown,3,0
21.48,Sydney,Tablet,11,0
471.51,Mumbai,Desktop,2,1
45.91,Sydney,Tablet,7,0
57.56,New York,Unknown,4,1
32.54,Mumbai,Desktop,6,0
16.53,Sydney,Unknown,22,0
22.07,Toronto,Unknown,12,0
219.81,Paris,Unknown,10,1
102.64,London,Unknown,0,0
28.88,Dubai,Mobile,3,0
11.06,Tokyo,Unknown,16,0
16.62,London,Unknown,6,0
102.14,Tokyo,Desktop,18,1
21.48,Paris,Unknown,12,0
36.89,Toronto,Tablet,18,0
33.85,New York,Unknown,18,0
117.86,New York,Tablet,18,0
17.03,Dubai,Unknown,17,0
15.22,Dubai,Tablet,11,0
15.4,Dubai,Desktop,4,0
305.11,Mumbai,Tablet,2,1
128.65,Tokyo,Tablet,14,0
33.64,Mumbai,Tablet,21,0
152.35,Paris,Desktop,15,0
76.88,Tokyo,Desktop,17,0
9.1,London,Mobile,23,0
67.72,London,Desktop,16,0
457.06,Paris,Desktop,2,0
10.56,New York,Desktop,9,0
275.83,Paris,Mobile,18,1
19.06,New York,Mobile,20,0
48.41,Toronto,Unknown,5,0
73.43,Tokyo,Unknown,17,0
1262.63,Tokyo,Desktop,15,1
37.89,Tokyo,Desktop,5,0
151.62,Paris,Tablet,9,0
48.61,Mumbai,Tablet,22,0
27.12,Dubai,Desktop,0,0
7.19,Tokyo,Unknown,20,0
64.45,Tokyo,Tablet,5,0
11.2,New York,Tablet,17,0
9.87,Mumbai,Tablet,8,0
85.39,Tokyo,Tablet,22,0
384.33,Paris,Unknown,0,1
785.69,Dubai,Unknown,16,1
466.5,Dubai,Desktop,3,1
24.05,Toronto,Unknown,7,0
24.2,Toronto,Desktop,21,0
20.1,London,Unknown,2,0
148.65,Tokyo,Mobile,3,1
8.43,Dubai,Desktop,21,0
28.83,Mumbai,Unknown,13,0
10.51,Paris,Unknown,15,0
70.03,Tokyo,Desktop,23,0
54.91,Mumbai,Unknown,21,0
96.05,Toronto,Unknown,19,0
13.2,Mumbai,Desktop,5,0
45.32,Paris,Desktop,16,0
47.84,New York,Mobile,21,0
4.17,Dubai,Unknown,22,0
47.23,Tokyo,Desktop,16,0
197.52,Sydney,Unknown,12,1
10.64,Mumbai,Unknown,13,0
254.97,Tokyo,Mobile,7,0
11.54,Dubai,Mobile,21,0
36.78,Dubai,Tablet,7,0
5.23,New York,Tablet,6,0
110.21,New York,Mobile,0,0
24.38,London,Mobile,7,0
8.44,New York,Unknown,12,0
21.03,Dubai,Desktop,11,0
143.71,Paris,Tablet,15,1
129.8,Paris,Tablet,23,0
47.25,New York,Mobile,19,0
93.51,Tokyo,Desktop,8,0
17.49,London,Unknown,14,0
82.86,New York,Unknown,12,0
33.5,Toronto,Unknown,17,0
50.24,Mumbai,Unknown,8,0
11.9,Dubai,Unknown,13,0
24.77,Paris,Desktop,15,0
24.51,Tokyo,Mobile,21,0
506.45,Tokyo,Tablet,6,0
67.67,Sydney,Unknown,22,0
28.22,Paris,Tablet,10,0
58.52,Dubai,Unknown,2,0
8.8,London,Mobile,6,0
119.34,Toronto,Mobile,5,0
118.84,New York,Tablet,19,0
59.34,Paris,Unknown,15,1
570.4,London,Unknown,4,1
57.73,London,Unknown,9,0
173.95,Dubai,Unknown,17,1
59.33,Tokyo,Desktop,18,0
27.7,Dubai,Mobile,15,0
60.06,London,Tablet,21,0
67.56,Tokyo,Tablet,2,0
34.35,Dubai,Mobile,18,0
35.99,Toronto,Mobile,16,0
12.6,Tokyo,Unknown,20,0
44.21,Tokyo,Mobile,16,0
30.79,Toronto,Mobile,3,0
41.76,Tokyo,Mobile,15,0
71.46,Paris,Desktop,4,0
40.93,Paris,Unknown,2,0
12.06,Paris,Tablet,11,0
157.65,London,Mobile,7,0
22.93,Tokyo,Desktop,5,0
6.48,Sydney,Unknown,10,0
155.91,Tokyo,Tablet,23,0
12.63,Mumbai,Tablet,5,0
18.7,London,Desktop,21,0
25.89,Dubai,Mobile,2,0
114.49,Dubai,Unknown,23,0
28.34,Sydney,Unknown,23,0
33.69,London,Mobile,11,0
13.62,New York,Desktop,14,0
83.97,Paris,Mobile,15,0
11.05,Sydney,Mobile,16,0
85.61,London,Unknown,1,0
318.33,London,Unknown,11,1
78.29,Tokyo,Tablet,18,0
15.93,Mumbai,Mobile,21,0
29.76,London,Tablet,11,0
203.0,Paris,Desktop,16,0
36.42,Toronto,Mobile,20,0
16.54,Toronto,Desktop,12,0
59.37,New York,Tablet,5,0
8.48,Mumbai,Desktop,19,0
65.58,Sydney,Unknown,11,1
34.3,Paris,Unknown,7,0
74.9,Dubai,Tablet,8,0
169.48,Dubai,Unknown,13,0
68.87,Dubai,Unknown,2,0
31.23,New York,Desktop,1,0
24.28,New York,Mobile,6,0
137.31,Paris,Unknown,6,0
50.23,New York,Tablet,23,0
111.26,London,Mobile,18,0
12.75,Tokyo,Desktop,13,0
42.19,Sydney,Desktop,21,0
11.08,New York,Mobile,17,0
110.03,New York,Unknown,1,0
48.38,Sydney,Desktop,15,0
13.88,Paris,Unknown,5,0
66.77,Tokyo,Mobile,15,0
26.39,Paris,Tablet,15,0
90.05,London,Tablet,13,0
33.53,London,Desktop,20,0
21.52,Sydney,Desktop,20,0
76.77,Sydney,Unknown,1,0
50.85,Toronto,Unknown,18,0
52.38,Mumbai,Desktop,0,0
82.94,London,Tablet,15,0
23.34,Dubai,Mobile,14,0
92.56,Paris,Unknown,0,0
8.21,Toronto,Mobile,16,0
93.26,Tokyo,Desktop,0,0
4.23,Mumbai,Mobile,11,0
24.19,Dubai,Desktop,22,0
69.92,Toronto,Tablet,22,0
53.15,Dubai,Unknown,1,0
54.68,Mumbai,Desktop,15,0
32.11,New York,Desktop,6,0
918.0,Toronto,Tablet,20,1
20.42,Tokyo,Mobile,11,0
39.12,Toronto,Tablet,6,0
102.67,Paris,Unknown,0,0
55.41,Toronto,Mobile,14,1
60.99,Mumbai,Mobile,6,0
25.76,Paris,Unknown,0,0
6.78,Mumbai,Mobile,10,0
107.47,London,Desktop,0,0
85.7,Mumbai,Tablet,5,0
8.42,New York,Desktop,13,0
5.13,Toronto,Desktop,8,0
62.24,Toronto,Desktop,8,0
113.64,Sydney,Desktop,8,0
12.23,Toronto,Desktop,23,0
32.99,Paris,Tablet,8,0
84.0,Mumbai,Unknown,23,0
33.35,Paris,Unknown,10,0
16.88,London,Desktop,1,0
9.68,Dubai,Mobile,0,0
39.8,Paris,Desktop,19,0
16.21,Sydney,Tablet,17,0
304.91,Dubai,Mobile,8,1
117.16,Sydney,Unknown,0,0
109.53,Paris,Unknown,13,0
4.52,Paris,Desktop,12,0
35.29,Mumbai,Tablet,22,0
23.4,Toronto,Tablet,1,0
59.61,London,Unknown,16,0
37.08,Dubai,Mobile,6,0
48.78,Dubai,Desktop,12,0
57.04,London,Mobile,23,0
32.52,Toronto,Tablet,2,0
24.55,London,Desktop,22,0
329.79,Toronto,Mobile,22,0
30.95,Dubai,Unknown,15,0
39.09,Mumbai,Unknown,0,0
14.17,New York,Tablet,9,0
8.13,London,Mobile,23,0
137.38,Tokyo,Desktop,22,0
19.9,New York,Desktop,0,0
43.73,New York,Tablet,1,0
21.77,Mumbai,Desktop,19,0
28.88,London,Mobile,22,0
239.32,Sydney,Unknown,20,0
19.93,Dubai,Tablet,2,0
23.78,Dubai,Desktop,7,0
36.02,Sydney,Mobile,22,0
11.22,Sydney,Mobile,22,0
99.3,London,Tablet,2,0
58.28,Dubai,Unknown,2,1
18.95,Paris,Tablet,21,0
91.88,Dubai,Unknown,6,1
7.19,Mumbai,Desktop,15,0
441.59,Paris,Unknown,9,1
7.84,New York,Desktop,17,0
111.12,Sydney,Mobile,23,0
104.24,London,Tablet,20,0
111.11,Paris,Tablet,7,0
31.72,Sydney,Tablet,21,0
18.62,Paris,Mobile,20,0
57.92,Dubai,Mobile,23,0
32.42,Paris,Tablet,22,0
45.0,Dubai,Tablet,14,0
126.94,London,Unknown,13,0
82.36,Toronto,Unknown,0,1
20.86,London,Tablet,5,0
13.99,Toronto,Unknown,15,0
26.57,New York,Unknown,0,0
63.63,Tokyo,Unknown,2,0
53.07,Paris,Tablet,9,0
1466.83,Tokyo,Unknown,3,1
48.86,Sydney,Mobile,23,0
11.33,New York,Tablet,9,0
7.71,Sydney,Mobile,13,0
14.22,Paris,Mobile,19,0
9.93,Mumbai,Tablet,2,0
11.3,Toronto,Mobile,12,0
11.94,Dubai,Unknown,1,0
8.45,Mumbai,Mobile,12,0
62.01,Toronto,Tablet,22,0
9.32,Tokyo,Unknown,1,0
27.31,London,Desktop,8,0
46.82,Mumbai,Tablet,4,0
10.14,Mumbai,Tablet,7,0
77.49,Paris,Desktop,2,0
10.12,Paris,Unknown,2,0
16.58,Mumbai,Tablet,22,0
48.69,Paris,Tablet,19,0
356.54,Dubai,Tablet,5,0
24.95,Toronto,Desktop,13,0
16.52,Tokyo,Desktop,6,0
31.82,Sydney,Mobile,13,0
21.07,Toronto,Mobile,5,0
102.24,Tokyo,Unknown,3,0
32.32,Paris,Desktop,16,0
439.65,Sydney,Unknown,18,1
1643.69,Tokyo,Tablet,23,1
37.91,Dubai,Unknown,0,0
1152.97,Toronto,Tablet,16,1
15.96,Mumbai,Tablet,22,0
58.15,New York,Unknown,15,0
272.3,Toronto,Unknown,6,0
28.03,Toronto,Desktop,18,0
524.74,Mumbai,Unknown,22,0
6.16,London,Mobile,20,0
31.4,Dubai,Mobile,18,0
256.54,Dubai,Mobile,5,0
31.21,Tokyo,Mobile,7,0
19.67,Tokyo,Desktop,9,0
42.08,London,Desktop,13,0
373.18,Mumbai,Tablet,16,0
203.49,Mumbai,Unknown,18,1
27.95,Mumbai,Tablet,14,0
39.86,Mumbai,Desktop,19,0
11.7,Mumbai,Desktop,5,0
11.7,Dubai,Desktop,16,0
121.07,Mumbai,Mobile,9,0
497.24,Tokyo,Desktop,23,0
84.1,Dubai,Desktop,19,0
33.21,Sydney,Unknown,9,0
68.06,New York,Tablet,6,0
7.97,Tokyo,Mobile,11,0
8.05,Toronto,Tablet,12,0
15.37,London,Tablet,13,0
104.4,Dubai,Tablet,13,0
27.73,London,Unknown,16,0
7.71,Sydney,Desktop,16,0
26.94,Mumbai,Desktop,8,0
23.26,Dubai,Unknown,13,0
78.13,London,Unknown,22,0
22.43,Toronto,Tablet,22,0
120.53,New York,Desktop,18,0
128.69,London,Tablet,8,0
14.18,London,Mobile,2,0
38.18,Tokyo,Desktop,12,0
27.65,London,Mobile,13,0
61.61,London,Mobile,22,0
38.86,London,Tablet,4,0
109.95,Sydney,Mobile,22,0
24.99,Tokyo,Mobile,19,0
131.86,Paris,Unknown,8,0
5.45,Sydney,Tablet,23,0
44.44,Paris,Desktop,15,0
20.46,Sydney,Mobile,22,0
4.47,Toronto,Mobile,15,0
23.83,Tokyo,Tablet,23,0
118.21,Sydney,Desktop,15,0
24.13,New York,Desktop,13,0
50.79,Tokyo,Mobile,21,0
19.17,New York,Mobile,21,0
21.32,Toronto,Unknown,5,0
13.73,Mumbai,Tablet,20,0
51.14,Paris,Tablet,18,0
260.77,Dubai,Tablet,2,0
11.75,London,Desktop,14,0
19.45,Dubai,Mobile,21,0
425.35,New York,Unknown,11,1
16.6,London,Tablet,16,0
128.39,New York,Tablet,11,0
43.87,New York,Tablet,9,0
16.64,Tokyo,Desktop,2,0
167.75,Toronto,Tablet,11,0
34.24,Mumbai,Unknown,18,0
17.87,Toronto,Desktop,3,0
8.15,New York,Desktop,8,0
48.64,London,Mobile,20,0
12.05,Tokyo,Tablet,13,0
1103.82,Mumbai,Unknown,21,1
63.22,Paris,Tablet,0,0
66.82,Sydney,Mobile,1,0
40.43,London,Desktop,1,0
232.85,Mumbai,Unknown,15,0
7.39,Toronto,Mobile,13,0
36.35,London,Tablet,18,0
113.57,Mumbai,Unknown,7,0
139.79,Tokyo,Unknown,8,1
1075.11,Mumbai,Desktop,2,1
350.78,Tokyo,Mobile,19,1
16.83,Mumbai,Unknown,19,0
13.73,Toronto,Tablet,11,0
244.9,Toronto,Unknown,2,1
70.0,Toronto,Tablet,8,0
85.36,Tokyo,Desktop,14,0
10.73,Paris,Unknown,4,0
103.56,Toronto,Unknown,6,0
33.69,New York,Tablet,0,0
15.92,Tokyo,Tablet,4,0
245.57,Dubai,Unknown,22,1
65.05,Mumbai,Tablet,5,0
144.03,London,Desktop,5,0
14.56,Dubai,Desktop,20,0
26.53,New York,Unknown,17,0
81.17,Dubai,Unknown,15,1
75.19,Sydney,Unknown,23,0
11.26,New York,Unknown,18,0
2246.74,Toronto,Mobile,5,1
82.96,Toronto,Unknown,15,1
2041.92,Sydney,Mobile,21,0
65.96,Toronto,Tablet,20,0
133.93,Toronto,Desktop,12,0
235.32,Paris,Unknown,14,1
11.22,Paris,Unknown,21,0
17.29,Tokyo,Tablet,7,0
9.78,Mumbai,Tablet,13,0
5.82,New York,Tablet,10,0
8.82,Dubai,Tablet,17,0
76.21,Tokyo,Tablet,20,0
453.51,Sydney,Unknown,5,1
13.53,New York,Mobile,9,0
66.5,Dubai,Mobile,19,0
11.89,Sydney,Unknown,5,0
177.2,Toronto,Tablet,0,0
10.67,New York,Unknown,0,0
38.05,New York,Desktop,10,0
69.49,Paris,Unknown,21,1
21.07,Mumbai,Desktop,16,0
97.39,London,Unknown,17,0
18.13,Mumbai,Unknown,4,0
47.32,Mumbai,Unknown,14,0
26.18,Sydney,Tablet,4,0
180.02,Dubai,Unknown,0,0
22.76,New York,Mobile,17,0
135.33,Mumbai,Tablet,19,0
36.61,New York,Desktop,10,0
119.18,Paris,Tablet,3,0
186.32,Paris,Unknown,20,0
10.82,Mumbai,Tablet,23,0
7.16,New York,Tablet,3,0
19.21,Tokyo,Unknown,20,0
51.72,Tokyo,Mobile,7,1
20.4,Tokyo,Unknown,5,0
3.24,London,Unknown,13,0
59.35,New York,Tablet,19,0
